"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-05-05;http://www.wp.pl;Prof. Jadwiga Staniszkis: Duda to maminsynek, Komorowski wygląda na znużonego;1;/kat,140394,title,Prof-Jadwiga-Staniszkis-Duda-to-maminsynek-Komorowski-wyglada-na-znuzonego,wid,17510260,wiadomosc.html;18;duda
2015-05-05;http://www.tvn24.pl/;BronisÅaw Komorowski i Andrzej Duda. Debata  Czas decyzji  w TVN24 i tvn24.pl;1;http://www.tvn24.pl/wybory-prezydenckie-debata-czas-decyzji,538339,s.html;14;duda
2015-05-05;http://www.wp.pl;Solidarność  poparła Andrzeja Dudę;1;/kat,140394,title,Solidarnosc-poparla-Andrzeja-Dude,wid,17511543,wiadomosc.html;18;duda
2015-05-05;http://www.gazeta.pl;Solidarność  udzieliła Andrzejowi Dudzie poparcia;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17863954,Wybory_prezydenckie_2015___Solidarnosc__udzielila.html;14;duda
2015-05-05;http://natemat.pl/;Hofman krytykuje Mastalerka. Twierdzi, że przez niego Duda dostał łatkę  maminsynka;1;http://natemat.pl/141583,hofman-krytykuje-wyjscie-mastalerka-prof-staniszkis-nazwala-juz-dude-maminsynkiem;24;duda
2015-05-05;http://natemat.pl/;Apel do Dudy;1;http://kampaniapalikota.natemat.pl/141553,apel-do-andrzeja-dudy;24;duda
2015-05-05;http://www.tvn24.pl/;Dwie twarze kampanii Andrzeja Dudy?;1;http://fakty.tvn24.pl/ogladaj-online,60/solidarnosc-poparla-andrzeja-dude-w-wyborach-prezydenckich,539558.html;14;duda
2015-05-05;http://www.tvn24.pl/;Staniszkis: Duda to maminsynek. Musi byÄ ktoÅ znacznie bardziej odporny i waleczny;1;http://www.tvn24.pl/wiadomosci-z-kraju,3/staniszkis-duda-to-maminsynek-musi-byc-ktos-znacznie-bardziej-odporny-i-waleczny,539279.html;14;duda
2015-05-05;http://wyborcza.pl/0,0.html?piano_d=1;Aborcja? Zakazać! Magdalena Ogórek przemówiła;3;http://wyborcza.pl/1,143644,17860699,Aborcja__Zakazac__Magdalena_Ogorek_przemowila.html;19;ogorek
2015-05-05;http://natemat.pl/;Magdalena Ogórek;1;http://magdalenaogorek.natemat.pl/;24;ogorek
2015-05-05;http://www.wp.pl;Magdalena Ogórek zmienia zdanie i weźmie udział w debacie przedwyborczej;1;/kat,140394,title,Magdalena-Ogorek-zmienia-zdanie-i-wezmie-udzial-w-debacie-przedwyborczej,wid,17510454,wiadomosc.html;18;ogorek
2015-05-05;http://www.newsweek.pl/;Wyborcy Kukiza i Korwin-Mikkego wiedzą, że to  oszołomy;4;http://opinie.newsweek.pl/pawel-kukiz-janusz-korwin-mikke-wybory-2015-wyborcy,artykuly,362467,1.html;21;korwin
2015-05-05;http://natemat.pl/;Agnieszka Holland: Poza Komorowskim, Kukizemi Korwin-Mikkem kandydują tylko figuranci;4;http://natemat.pl/141557,agnieszka-holland-to-przedziwna-kampania-poza-komorowskim-kukizem-i-korwin-mikkem-wystepuja-w-niej-figuranci;42;korwin
2015-05-05;http://www.tvp.info/;Kukiz do Korwin-Mikkego: jeżeli pan zostanie królem, to ja się z wyborów wycofam. Zobacz całą debatę TVP1;4;http://www.tvp.info.pl/19939169/kukiz-do-korwinmikkego-jezeli-pan-zostanie-krolem-to-ja-sie-z-wyborow-wycofam-zobacz-cala-debate-tvp1;22;korwin
2015-05-05;http://www.tvn24.pl/;Kolego, leczyłeś się psychicznie? . Co jeszcze usłyszał Janusz Korwin-Mikke;3;http://fakty.tvn24.pl/ogladaj-online,60/korwin-mikke-na-slasku-tlumaczy-sie-ze-slow-o-strzelaniu-do-gornikow,539208.html;38;korwin
2015-05-05;http://www.wprost.pl/;Staniszkis: Korwin-Mikke - kapryśny, Duda - maminsynek, Kukiz - nadzieja;3;http://www.wprost.pl/ar/505331/Staniszkis-Korwin-Mikke-kaprysny-Duda-maminsynek-Kukiz-nadzieja/;28;korwin
2015-05-05;http://natemat.pl/;Agnieszka Holland: Poza Komorowskim, Kukizemi Korwin-Mikkem kandydują tylko figuranci;3;http://natemat.pl/141557,agnieszka-holland-to-przedziwna-kampania-poza-komorowskim-kukizem-i-korwin-mikkem-wystepuja-w-niej-figuranci;24;korwin
2015-05-05;http://www.wprost.pl/;0 zł wpłat na kampanię Komorowskiego i Dudy. Korwin-Mikke zebrał ponad pół miliona;3;http://www.wprost.pl/ar/505366/0-zl-wplat-na-kampanie-Dudy-i-Komorowskiego-Korwin-Mikke-zebral-ponad-pol-miliona/;28;korwin
2015-05-05;http://www.gazeta.pl;Korwin-Mikke: Oświadczam, że wycofam się z wyborów i poprę pana (Kukiza). Stawia jednak jeden warunek;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17867448,Debata_prezydencka__Korwin_Mikke_do_Kukiza__Jesli.html;20;korwin
2015-05-05;http://www.wprost.pl/;Kampania na Facebooku. Korwin-Mikke  rządzi  z Żelaznego Tronu;2;http://www.wprost.pl/ar/505177/Kampania-na-Facebooku-Korwin-Mikke-rzadzi-z-Zelaznego-Tronu/;12;korwin
2015-05-05;http://natemat.pl/;Po śmierci kibica Korwin-Mikke krytykuje policję.  Nie trzeba było strzelać, najwyżej kibice by się pobili;2;http://natemat.pl/141497,po-smierci-kibica-korwin-mikke-krytykuje-policje-nie-trzeba-bylo-strzelac-najwyzej-kibice-by-sie-pobili;24;korwin
2015-05-05;http://www.wp.pl;5 min.Korwin-Mikke chce uchwalić nową konstytucję RP;2;http://wiadomosci.wp.pl/kat,1342,title,Korwin-Mikke-proponuje-uchwalenie-nowej-konstytucji-RP,wid,17505751,wiadomosc.html;14;korwin
2015-05-05;http://www.wprost.pl/;Staniszkis: Korwin-Mikke - kapryśny, Duda - maminsynek, Kukiz - nadzieja;2;http://www.wprost.pl/ar/505331/Staniszkis-Korwin-Mikke-kaprysny-Duda-maminsynek-Kukiz-nadzieja/;12;korwin
2015-05-05;http://www.wprost.pl/;0 zł wpłat na kampanię Dudy i Komorowskiego. Korwin-Mikke zebrał ponad pół miliona;2;http://www.wprost.pl/ar/505366/0-zl-wplat-na-kampanie-Dudy-i-Komorowskiego-Korwin-Mikke-zebral-ponad-pol-miliona/;12;korwin
2015-05-05;http://www.wp.pl;1 godz.Korwin Mikke: kobiety robią sobie ze mną zdjęcia;2;http://wiadomosci.wp.pl/kat,1342,title,Korwin-Mikke-jestem-najbardziej-obywatelskim-kandydatem,wid,17511766,wiadomosc.html;14;korwin
2015-05-05;http://www.onet.pl/;Zaskakująca deklaracja Korwin-Mikkego: chcę wycofać się z wyborów i poprzeć Kukiza;2;http://wiadomosci.onet.pl/kraj/zaskakujaca-deklaracja-janusza-korwina-mikkego-chce-wycofac-sie-z-wyborow-i-poprzec/739bq4;12;korwin
2015-05-05;http://www.wprost.pl/;Kampania na Facebooku. Korwin-Mikke rządzi z Żelaznego Tronu;1;http://www.wprost.pl/ar/505177/Kampania-na-Facebooku-Korwin-Mikke-rzadzi-z-Zelaznego-Tronu/;17;korwin
2015-05-05;http://www.tvn24.pl/;Kolego, leczyÅeÅ siÄ psychicznie? . Co jeszcze usÅyszaÅ Janusz Korwin-Mikke;1;http://fakty.tvn24.pl/ogladaj-online,60/korwin-mikke-na-slasku-tlumaczy-sie-ze-slow-o-strzelaniu-do-gornikow,539208.html;14;korwin
2015-05-05;http://natemat.pl/;Po śmierci kibica Korwin-Mikke krytykuje policję.  Nie trzeba było strzelać, najwyżej kibice by się pobili;1;http://natemat.pl/141497,po-smierci-kibica-korwin-mikke-krytykuje-policje-nie-trzeba-bylo-strzelac-najwyzej-kibice-by-sie-pobili;24;korwin
2015-05-05;http://natemat.pl/;Agnieszka Holland: Poza Komorowskim, Kukizemi Korwin-Mikkem kandydują tylko figuranci;1;http://natemat.pl/141557,agnieszka-holland-to-przedziwna-kampania-poza-komorowskim-kukizem-i-korwin-mikkem-wystepuja-w-niej-figuranci;24;korwin
2015-05-05;http://www.wp.pl;Korwin Mikke: jestem najbardziej obywatelskim kandydatem;1;/kat,140394,title,Korwin-Mikke-jestem-najbardziej-obywatelskim-kandydatem,wid,17511766,wiadomosc.html;18;korwin
2015-05-05;http://www.newsweek.pl/;Wyborcy Kukiza i Korwin-Mikkego wiedzą, że to  oszołomy;4;http://opinie.newsweek.pl/pawel-kukiz-janusz-korwin-mikke-wybory-2015-wyborcy,artykuly,362467,1.html;21;kukiz
2015-05-05;http://natemat.pl/;Debata dziesięciu trwa. Kukiz przygotował puste krzesełko dla Komorowskiego;4;http://natemat.pl/141671,dziesieciu-kandydatow-debatuje-krytykuja-nieobecnosc-komorowskiego-i-uderzaja-w-polityke-zagraniczna-po;42;kukiz
2015-05-05;http://www.gazeta.pl;Kukiz zaskakuje. Wystawia krzesełko rybackie dla nieobecnego prezydenta [DEBATA];4;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17867024,Debata_prezydencka_TVP_ruszyla__Co_beda_mieli_do_powiedzenia.html;30;kukiz
2015-05-05;http://www.tvp.info/;Kukiz do Korwin-Mikkego: jeżeli pan zostanie królem, to ja się z wyborów wycofam. Zobacz całą debatę TVP1;4;http://www.tvp.info.pl/19939169/kukiz-do-korwinmikkego-jezeli-pan-zostanie-krolem-to-ja-sie-z-wyborow-wycofam-zobacz-cala-debate-tvp1;22;kukiz
2015-05-05;http://www.wp.pl;Kukiz przyniósł krzesełko, Jarubas mówił po węgiersku. Braun: debata jak  Jeden z dziesięciu;4;http://wiadomosci.wp.pl/kat,140394,title,Debata-prezydencka-Pawel-Kukiz-z-krzeselkiem-dla-Bronislawa-Komorowskiego,wid,17513164,wiadomosc.html;30;kukiz
2015-05-05;http://natemat.pl/;Staniszkis: Chciałabym, żeby Kukiz dostał dobry wynik i na jesieni był koalicjantem PiS;3;http://natemat.pl/141547,jadwiga-staniszkis-chcialabym-zeby-kukiz-dostal-dobry-wynik-i-stworzyl-ruch-ktory-na-jesieni-bedzie-koalicjantem-pis;24;kukiz
2015-05-05;http://natemat.pl/;Radny Kukiz: przez pół roku w sejmiku nie złożył żadnej interpelacji;3;http://natemat.pl/141495,radny-kukiz-przez-pol-roku-w-dolnoslaskim-sejmiku-nie-zlozyl-zadnej-interpelacji-a-jego-wypowiedzi-to-politykierstwo;24;kukiz
2015-05-05;http://www.wprost.pl/;Staniszkis: Korwin-Mikke - kapryśny, Duda - maminsynek, Kukiz - nadzieja;3;http://www.wprost.pl/ar/505331/Staniszkis-Korwin-Mikke-kaprysny-Duda-maminsynek-Kukiz-nadzieja/;28;kukiz
2015-05-05;http://natemat.pl/;Frasyniuk do wyborców Pawła Kukiza: Uważajcie, bo nie wiecie, co sobie fundujecie;3;http://natemat.pl/141577,wladyslaw-frasyniuk-do-wyborcow-pawla-kukiza-uwazajcie-bo-nie-wiecie-co-sobie-fundujecie;24;kukiz
2015-05-05;http://www.onet.pl/;  Kukiz przyniósł krzesełko dla nieobecnego w debacie prezydenta Komorowskiego ;3;http://wiadomosci.onet.pl/kraj/pawel-kukiz-przyniosl-krzeselko-dla-nieobecnego-w-debacie-bronislawa-komorowskiego/ej7byd;14;kukiz
2015-05-05;http://www.gazeta.pl;Korwin-Mikke: Oświadczam, że wycofam się z wyborów i poprę pana (Kukiza). Stawia jednak jeden warunek;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17867448,Debata_prezydencka__Korwin_Mikke_do_Kukiza__Jesli.html;20;kukiz
2015-05-05;http://www.wprost.pl/;Kampania na Twitterze. Palikot groził Rydzykowi, Kukiz napisał o plagiacie;2;http://www.wprost.pl/ar/505175/Kampania-na-Twitterze-Palikot-grozil-Rydzykowi-Kukiz-napisal-o-plagiacie/;12;kukiz
2015-05-05;http://www.wprost.pl/;Kaczyński: Poparcie Kukiza byłoby cenne. Kukiz: Będę namawiał, by nie głosowano na Komorowskiego;2;http://www.wprost.pl/ar/505181/Kaczynski-Poparcie-Kukiza-byloby-cenne-Kukiz-Bede-namawial-by-nie-glosowano-na-Komorowskiego/;12;kukiz
2015-05-05;http://www.onet.pl/;Przyczyny sondażowej niespodzianki Kukiza. Kolejny duży plus;2;http://wiadomosci.onet.pl/tylko-w-onecie/prof-ewa-marciniak-sondazowy-wynik-pawla-kukiza-to-niespodzianka/wvxnlh;12;kukiz
2015-05-05;http://www.dziennik.pl;Kogo poprze Kukiz w II turze?  Robię to z przyjemnością;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/489503,kukiz-nie-poprze-w-ii-turze-bronislawa-komorowskiego.html;22;kukiz
2015-05-05;http://www.wp.pl;5 min.Popek stawia na Kukiza;2;http://wiadomosci.wp.pl/kat,1329,title,Popek-stawia-na-Kukiza-To-kandydat-ludzi-antysystemowych,wid,17509456,wiadomosc.html;14;kukiz
2015-05-05;http://www.wprost.pl/;Staniszkis: Korwin-Mikke - kapryśny, Duda - maminsynek, Kukiz - nadzieja;2;http://www.wprost.pl/ar/505331/Staniszkis-Korwin-Mikke-kaprysny-Duda-maminsynek-Kukiz-nadzieja/;12;kukiz
2015-05-05;http://natemat.pl/;Radny Kukiz: przez pół roku w sejmiku nie złożył żadnej interpelacji;2;http://natemat.pl/141495,radny-kukiz-przez-pol-roku-w-dolnoslaskim-sejmiku-nie-zlozyl-zadnej-interpelacji-a-jego-wypowiedzi-to-politykierstwo;24;kukiz
2015-05-05;http://www.wprost.pl/;Kukiz: Dogadam się z każdym, kto uważa, że obecna konstytucja jest archaiczna;2;http://www.wprost.pl/ar/505357/Kukiz-Dogadam-sie-z-kazdym-kto-uwaza-ze-obecna-konstytucja-jest-archaiczna/;12;kukiz
2015-05-05;http://natemat.pl/;Kukiz jedno, realia drugie. Sprawdziliśmy, ile właściwie jest prawdy w tym, co mówi;2;http://natemat.pl/141539,podatki-wojsko-polityka-zagraniczna-sprawdzilismy-ile-jest-prawdy-w-tym-co-mowi-pawel-kukiz;24;kukiz
2015-05-05;http://natemat.pl/;Frasyniuk do wyborców Pawła Kukiza: Uważajcie, bo nie wiecie, co sobie fundujecie;2;http://natemat.pl/141577,wladyslaw-frasyniuk-do-wyborcow-pawla-kukiza-uwazajcie-bo-nie-wiecie-co-sobie-fundujecie;24;kukiz
2015-05-05;http://www.wprost.pl/;Prezydencka debata. Kukiz i SLD chcą pustego miejsca dla Komorowskiego;2;http://www.wprost.pl/ar/505387/Prezydencka-debata-Kukiz-i-SLD-chca-pustego-miejsca-dla-Komorowskiego/;12;kukiz
2015-05-05;http://www.onet.pl/;Zaskakująca deklaracja Korwin-Mikkego: chcę wycofać się z wyborów i poprzeć Kukiza;2;http://wiadomosci.onet.pl/kraj/zaskakujaca-deklaracja-janusza-korwina-mikkego-chce-wycofac-sie-z-wyborow-i-poprzec/739bq4;12;kukiz
2015-05-05;http://www.wprost.pl/;Kampania na Twitterze. Palikot groził Rydzykowi, Kukiz napisał o plagiacie;1;http://www.wprost.pl/ar/505175/Kampania-na-Twitterze-Palikot-grozil-Rydzykowi-Kukiz-napisal-o-plagiacie/;17;kukiz
2015-05-05;http://www.wp.pl;Paweł Kukiz: JOW to granat, który ma rozwalić partiokrację;1;/kat,140394,title,Pawel-Kukiz-JOW-to-granat-ktory-ma-rozwalic-partiokracje,wid,17510363,wiadomosc.html;18;kukiz
2015-05-05;http://natemat.pl/;Radny Kukiz: przez pół roku w dolnośląskim sejmiku nie złożył żadnej interpelacji;1;http://natemat.pl/141495,radny-kukiz-przez-pol-roku-w-dolnoslaskim-sejmiku-nie-zlozyl-zadnej-interpelacji-a-jego-wypowiedzi-to-politykierstwo;24;kukiz
2015-05-05;http://natemat.pl/;Staniszkis: Chciałabym, żeby Kukiz dostał dobry wynik i na jesieni był koalicjantem PiS;1;http://natemat.pl/141547,jadwiga-staniszkis-chcialabym-zeby-kukiz-dostal-dobry-wynik-i-stworzyl-ruch-ktory-na-jesieni-bedzie-koalicjantem-pis;24;kukiz
2015-05-05;http://www.wp.pl;Debata prezydencka. Paweł Kukiz z krzesełkiem dla Bronisława Komorowskiego;1;/kat,140394,title,Debata-prezydencka-Pawel-Kukiz-z-krzeselkiem-dla-Bronislawa-Komorowskiego,wid,17513164,wiadomosc.html;18;kukiz
2015-05-05;http://natemat.pl/;Kukiz jedno, realia drugie. Sprawdziliśmy, ile właściwie jest prawdy w tym, co mówi;1;http://natemat.pl/141539,podatki-wojsko-polityka-zagraniczna-sprawdzilismy-ile-jest-prawdy-w-tym-co-mowi-pawel-kukiz;24;kukiz
2015-05-05;http://natemat.pl/;Frasyniuk do wyborców Pawła Kukiza: Uważajcie, bo nie wiecie, co sobie fundujecie;1;http://natemat.pl/141577,wladyslaw-frasyniuk-do-wyborcow-pawla-kukiza-uwazajcie-bo-nie-wiecie-co-sobie-fundujecie;24;kukiz
2015-05-05;http://www.wp.pl;Kukiz przyniósł krzesełko, Jarubas mówił po węgiersku. Braun: debata jak  Jeden z dziesięciu;4;http://wiadomosci.wp.pl/kat,140394,title,Debata-prezydencka-Pawel-Kukiz-z-krzeselkiem-dla-Bronislawa-Komorowskiego,wid,17513164,wiadomosc.html;30;jarubas
2015-05-05;http://www.onet.pl/;  Kościół, przebieranie w samochodzie i dużo kawy. Dzień z kampanii Adama Jarubasa ;3;http://wiadomosci.onet.pl/tylko-w-onecie/jak-wyglada-dzien-z-kampanii-adama-jarubasa/en67dm;14;jarubas
2015-05-05;http://www.onet.pl/;  Holland ostro u Lisa: Komorowski jest przesadnie znieważany, a Ogórek, Duda i Jarubas to aktorzy ;3;http://vod.pl/programy-tv/tomasz-lis-na-zywo-online-za-darmo/xtqdtp;14;jarubas
2015-05-05;http://www.tvp.info/;Tylko u nas   Jarubas: stać nas na to, aby rodziny wielodzietne nie płaciły podatku dochodowego;2;http://www.tvp.info.pl/19932267/jarubas-stac-nas-na-to-aby-rodziny-wielodzietne-nie-placily-podatku-dochodowego;18;jarubas
2015-05-05;http://www.wprost.pl/;Jarubas: Prezydent powinien być kapitanem;2;http://www.wprost.pl/ar/505343/Jarubas-Prezydent-powinien-byc-kapitanem/;12;jarubas
2015-05-05;http://natemat.pl/;Kampania PALIKOTA;3;http://kampaniapalikota.natemat.pl/;24;palikot
2015-05-05;http://www.tvp.info/;22:48                             Tylko u nas                     „Kukiz wypadł źle, spójny Palikot, a Duda powtarzał wyuczone formułki”;3;http://www.tvp.info/19939346/kukiz-wypadl-zle-palikot-byl-najspojniejszy-a-duda-powtarzal-wyuczone-formulki-pierwsze-oceny-debaty-prezydenckiej;18;palikot
2015-05-05;http://www.wprost.pl/;Monika Palikot  nominowała  Agatę Dudę i Annę Komorowską;2;http://www.wprost.pl/ar/505193/Monika-Palikot-nominowala-Agate-Dude-i-Anne-Komorowska/;12;palikot
2015-05-05;http://www.wprost.pl/;Kampania na Twitterze. Palikot groził Rydzykowi, Kukiz napisał o plagiacie;2;http://www.wprost.pl/ar/505175/Kampania-na-Twitterze-Palikot-grozil-Rydzykowi-Kukiz-napisal-o-plagiacie/;12;palikot
2015-05-05;http://natemat.pl/;Kampania PALIKOTA;2;http://kampaniapalikota.natemat.pl/;24;palikot
2015-05-05;http://www.onet.pl/;Palikot: Duda jest kandydatem episkopatu;2;http://wiadomosci.onet.pl/kraj/palikot-duda-jest-kandydatem-episkopatu/5ykfd6;12;palikot
2015-05-05;http://www.wprost.pl/;Kampania na Twitterze. Palikot groził Rydzykowi, Kukiz napisał o plagiacie;1;http://www.wprost.pl/ar/505175/Kampania-na-Twitterze-Palikot-grozil-Rydzykowi-Kukiz-napisal-o-plagiacie/;17;palikot
2015-05-05;http://natemat.pl/;Kampania PALIKOTA;1;http://kampaniapalikota.natemat.pl/;24;palikot
2015-05-05;http://www.wp.pl;Kukiz przyniósł krzesełko, Jarubas mówił po węgiersku. Braun: debata jak  Jeden z dziesięciu;4;http://wiadomosci.wp.pl/kat,140394,title,Debata-prezydencka-Pawel-Kukiz-z-krzeselkiem-dla-Bronislawa-Komorowskiego,wid,17513164,wiadomosc.html;30;braun
2015-05-05;http://www.tvp.info/;20:23                             Tylko u nas                     Paweł Tanajno: 90 proc. mieszkańców naszego kraju myśli, że nie istnieję;3;http://www.tvp.info/19938179/90-proc-mieszkancow-naszego-kraju-mysli-ze-nie-istnieje;18;tanajno
2015-05-05;http://www.onet.pl/;Tanajno w debacie: według mediów nie istnieję;2;http://wiadomosci.onet.pl/kraj/pawel-tanajno-w-debacie-tvp-wedlug-mediow-nie-istnieje/kxrbme;12;tanajno
2015-05-06;http://www.newsweek.pl/;Komorowski koniecznie na debatę [SONDAŻ];4;http://polska.newsweek.pl/debata-prezydencka-polacy-bronislaw-komorowski-powinien-isc,artykuly,362560,1.html;21;komorowski
2015-05-06;http://natemat.pl/;Komorowski: Duda to fundamentalista.Na ostatniej prostej prezydent zaostrza ataki;4;http://natemat.pl/141673,bronislaw-komorowski-uderza-mocno-w-kandydatow-duda-to-fundamentalista;42;komorowski
2015-05-06;http://www.newsweek.pl/;Pojedynek na spoty: Komorowski przestał nadstawiać drugi policzek;4;http://polska.newsweek.pl/spot-komorowskiego-o-in-vitro-spot-dudy-o-lesie,artykuly,362651,1.html;21;komorowski
2015-05-06;http://www.wp.pl;Politolog: Komorowski miał rację, że nie przyszedł na debatę;3;http://wiadomosci.wp.pl/kat,98556,title,Politolog-Bronislaw-Komorowski-mial-racje-ze-nie-przyszedl-na-debate,wid,17513242,wiadomosc.html;21;komorowski
2015-05-06;http://www.onet.pl/;  Kukiz przyniósł krzesełko dla nieobecnego w debacie prezydenta Komorowskiego ;3;http://wiadomosci.onet.pl/kraj/pawel-kukiz-przyniosl-krzeselko-dla-nieobecnego-w-debacie-bronislawa-komorowskiego/ej7byd;14;komorowski
2015-05-06;http://www.newsweek.pl/;Nie będę siedział pod żyrandolem. Duda odpowiada Komorowskiemu;3;http://polska.newsweek.pl/wybory-prezydenckie-2015-spot-andrzeja-dudy-o-bezpieczenstwie,artykuly,362561,1.html;21;komorowski
2015-05-06;http://www.tvn24.pl/;To tak jakby Duda twierdziÅ, Å¼e prezydent Komorowski chce sprzedaÄ powietrze;3;http://www.tvn24.pl/niesiolowski-o-nowym-spocie-dudy,539653,s.html;38;komorowski
2015-05-06;http://www.tvn24.pl/;BronisÅaw Komorowski i Andrzej Duda. Debata  Czas decyzji  w TVN24 i tvn24.pl;3;http://www.tvn24.pl/wybory-prezydenckie-debata-czas-decyzji,538339,s.html;38;komorowski
2015-05-06;http://wyborcza.pl/0,0.html?piano_d=1;Szczujnie: Duda się uda, A Komorowski Be;3;http://wyborcza.pl/1,75968,17860693,Szczujnie__Duda_sie_uda__A_Komorowski_Be.html;19;komorowski
2015-05-06;http://www.newsweek.pl/;Komorowski: Ręka boska mnie chroniła, żeby nie iść na tę debatę;3;http://polska.newsweek.pl/debata-kandydatow-na-prezydenta-bronislaw-komorowski,artykuly,362618,1.html;21;komorowski
2015-05-06;http://www.tvn24.pl/;Prezydencka dogrywka ciÄgle dla Komorowskiego.  Ale czas nie dziaÅa na jego korzyÅÄ;3;http://www.tvn24.pl/sondaz-cbos-w-drugiej-turze-wygralby-komorowski,539815,s.html;38;komorowski
2015-05-06;http://www.tvn24.pl/;OdtwÃ³rz:  Duda to randka w ciemno ,  Komorowski to nie moja bajka;3;http://www.tvn24.pl/robert-korzeniowski-i-jan-pietrzak-o-wyborach-prezydenckich,539791,s.html;38;komorowski
2015-05-06;http://natemat.pl/;2 tysiące dzieci z in vitro. Komorowski:  Cieszmy się każdym urodzonym w Polsce dzieckiem;3;http://natemat.pl/141703,2-tysiace-dzieci-z-in-vitro-komorowski-cieszmy-sie-kazdym-urodzonym-w-polsce-dzieckiem;24;komorowski
2015-05-06;http://www.dziennik.pl;Dlaczego nie był na debacie? Komorowski: Ręka boska mnie broniła;3;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/489675,dlaczego-nie-byl-na-debacie-komorowski-reka-boska-mnie-bronila.html;28;komorowski
2015-05-06;http://wyborcza.pl/0,0.html?piano_d=1;Komorowski w TOK FM o debacie w TVP: Ręka boska mnie chroniła...;3;http://wyborcza.pl/1,75478,17868197,Komorowski_o_swojej_nieobecnosci_na_debacie_prezydenckiej_.html;19;komorowski
2015-05-06;http://wyborcza.pl/0,0.html?piano_d=1;Przewaga topnieje, ale Komorowski wciąż murowanym faworytem. W II turze;3;http://wyborcza.pl/1,75478,17868671,Wybory_2015__II_tura_dla_Komorowskiego___NOWY_SONDAZ_.html;19;komorowski
2015-05-06;http://www.wprost.pl/;Kempa: Komorowski niemal tak agresywny, jak Niesiołowski;3;http://www.wprost.pl/ar/505588/Kempa-Komorowski-niemal-tak-agresywny-jak-Niesiolowski/;28;komorowski
2015-05-06;http://www.tvp.info/;Duda zatroskał się losem lasów. W najnowszym spocie uderza w Komorowskiego;3;http://www.tvp.info/19951942/duda-zatroskal-sie-losem-lasow-w-najnowszym-spocie-uderza-w-komorowskiego;18;komorowski
2015-05-06;http://www.newsweek.pl/;Komorowski 12 proc. w dół, Duda 19 proc. w górę. Na kogo Polacy postawią w II turze?;3;http://polska.newsweek.pl/sondaz-cbos-glosowanie-wybory,artykuly,362662,1.html;21;komorowski
2015-05-06;http://www.wprost.pl/;Komorowski: Do Polski będą przyjeżdżać chętni, by tu żyć i pracować;2;http://www.wprost.pl/ar/505397/Komorowski-Do-Polski-beda-przyjezdzac-chetni-by-tu-zyc-i-pracowac/;12;komorowski
2015-05-06;http://www.wprost.pl/;Prezydencka debata. Sztaby chcą pustego miejsca dla Komorowskiego;2;http://www.wprost.pl/ar/505387/Prezydencka-debata-Sztaby-chca-pustego-miejsca-dla-Komorowskiego/;12;komorowski
2015-05-06;http://www.wprost.pl/;Kurski: Sztab Komorowskiego chce straszyć Polaków;2;http://www.wprost.pl/ar/505386/Kurski-Sztab-Komorowskiego-chce-straszyc-Polakow/;12;komorowski
2015-05-06;http://www.wprost.pl/;Komorowski: Straż Graniczna może wzmocnić armię w sytuacji kryzysu;2;http://www.wprost.pl/ar/505382/Komorowski-Straz-Graniczna-moze-wzmocnic-armie-w-sytuacji-kryzysu/;12;komorowski
2015-05-06;http://www.onet.pl/;Komorowski: wszyscy huzia na jednego Józia;2;http://wiadomosci.onet.pl/kraj/komorowski-wszyscy-huzia-na-jednego-jozia/6jqltj;12;komorowski
2015-05-06;http://www.newsweek.pl/;Więzienie za in vitro. Komorowski uderza w Dudę nowym spotem;2;http://polska.newsweek.pl/wybory-prezydenckie-2015-spot-komorowskiego-atakujacy-dude,artykuly,362552,1.html;21;komorowski
2015-05-06;http://www.tvn24.pl/;To tak jakby Duda twierdziÅ, Å¼e prezydent Komorowski chce sprzedaÄ powietrze;2;http://www.tvn24.pl/to-tak-jakby-duda-twierdzil-ze-prezydent-komorowski-chce-sprzedac-powietrze,539653,s.html;14;komorowski
2015-05-06;http://www.tvn24.pl/;BronisÅaw Komorowski i Andrzej Duda. Debata  Czas decyzji  w TVN24 i tvn24.pl;2;http://www.tvn24.pl/bronislaw-komorowski-i-andrzej-duda-debata-czas-decyzji-w-tvn24-i-tvn24-pl,538339,s.html;14;komorowski
2015-05-06;http://www.wp.pl;2 godz. Komorowski miał rację, że nie przyszedł;2;http://wiadomosci.wp.pl/kat,98556,title,Politolog-Bronislaw-Komorowski-mial-racje-ze-nie-przyszedl-na-debate,wid,17513242,wiadomosc.html;14;komorowski
2015-05-06;http://www.wprost.pl/;Komorowski o debacie prezydenckiej: Ręka boska mnie chroniła...;2;http://www.wprost.pl/ar/505566/Komorowski-o-debacie-prezydenckiej-Reka-boska-mnie-chronila/;12;komorowski
2015-05-06;http://www.onet.pl/;Nowy sondaż przed II turą. Komorowski traci poparcie;2;http://wiadomosci.onet.pl/kraj/cbos-publikuje-sondazowe-wyniki-ii-tury-wyborow/gzs54g;12;komorowski
