"id";"name";"likes";"picture";"date"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";598;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-06"
499646073441042;"Jacek Wilk";22964;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-07"
415099301976549;"Jacek Wilk na prezydenta";498;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-07"
335606443297037;"Jacek Wilk lubi to.";86;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-07"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";599;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-07"
499646073441042;"Jacek Wilk";23160;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-08"
415099301976549;"Jacek Wilk na prezydenta";511;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-08"
335606443297037;"Jacek Wilk lubi to.";87;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-08"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";600;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-08"
499646073441042;"Jacek Wilk";23385;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-09"
415099301976549;"Jacek Wilk na prezydenta";517;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-09"
335606443297037;"Jacek Wilk lubi to.";88;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-09"
884935904861907;"Jacek Wilk i Przemys³aw Wipler - zgoda";603;"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-09"
"499646073441042";"Jacek Wilk";"23465";"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfp1/v/t1.0-1/p200x200/11049576_827685603970419_8562292816298500536_n.png?oh=ccd2729fd2d23743bf124a05ee653420&oe=55DC6FEC&__gda__=1439404935_ee836b53ee8934cc9c2fce859761db02";"2015-05-10"
"415099301976549";"Jacek Wilk na prezydenta";"519";"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/p200x200/10978649_415427301943749_1686616874590974614_n.jpg?oh=813c62d82c209977edeef762629134f4&oe=55DBCD41&__gda__=1439240359_412d8fbe949326c6c2f036a6c62dfd49";"2015-05-10"
"335606443297037";"Jacek Wilk lubi to.";"89";"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xpf1/v/t1.0-1/c8.0.200.200/p200x200/10410960_335611149963233_4845252792138491598_n.jpg?oh=499396a2cb3d185bd9077e521acf0aae&oe=55DBC590&__gda__=1440092226_b4338ad6301426cba0ea4d8b6afc1ead";"2015-05-10"
"884935904861907";"Jacek Wilk i Przemys³aw Wipler - zgoda";"603";"https://scontent.xx.fbcdn.net/hprofile-xfp1/v/l/t1.0-1/c0.0.200.200/p200x200/10959469_916969658325198_5312499274526556461_n.png?oh=b536b6cbd407eb54c702a98a90cb916b&oe=55CD6667";"2015-05-10"
