"id";"name";"likes";"picture";"date"
1596608107219296;"Marian Kowalski Na Prezydenta RP";43;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-24"
1522364481362800;"Marian Kowalski - Mój Prezydent";6647;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-24"
769615856461529;"Marian Kowalski Prezydentem Polski";912;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-24"
1596608107219296;"Marian Kowalski Na Prezydenta RP";43;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-25"
1522364481362800;"Marian Kowalski - Mój Prezydent";6663;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-25"
769615856461529;"Marian Kowalski Prezydentem Polski";913;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-25"
1596608107219296;"Marian Kowalski Na Prezydenta RP";44;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-26"
1522364481362800;"Marian Kowalski - Mój Prezydent";6686;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-04-26"
769615856461529;"Marian Kowalski Prezydentem Polski";913;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-04-26"
1596608107219296;"Marian Kowalski Na Prezydenta RP";47;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=bff9b60c5f5fb50e08492c6b8c6b0c98&oe=559C06EA&__gda__=1440631105_de5abde07d3f93ed21d9397702613bec";"2015-04-27"
